id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
10557,9,2,161.26,1,0,0,0,0,2,0
10558,9,1,87.38,1,0,1,1,1,2,0
10559,10,1,76.06,1,0,1,0,0,1,0
10560,1,1,44.83,1,0,1,0,0,2,0
10561,1,4,497.31,0,1,1,0,0,2,0
10562,1,4,471.66,0,1,2,0,2,0,0
10563,11,2,105.53,1,0,0,1,1,2,0
10564,4,3,274.72,1,1,0,1,1,0,0
10565,2,1,43.47,1,0,1,0,1,1,0
10566,3,1,64.9,0,1,1,1,0,2,0
10567,11,2,191.94,0,1,1,0,0,0,0
10568,12,1,38.27,1,0,0,0,0,0,0
10569,1,1,29.99,1,0,0,1,1,0,0
10570,11,2,136.55,0,1,1,1,1,2,0
10571,6,5,627.67,1,0,0,1,2,1,0
10572,1,1,29.99,0,1,0,0,0,1,0
10573,2,1,84.56,0,1,1,0,0,2,0
10574,11,1,29.99,1,0,1,0,1,1,0
10575,2,3,321.61,0,1,1,0,1,1,0
10576,10,4,410.2,1,1,1,0,1,2,0
10577,9,1,66.65,0,1,1,0,1,1,0
10578,6,3,326.46,1,1,2,0,0,1,0
10579,1,4,398.27,1,0,1,0,1,0,0
10580,11,1,29.99,0,1,0,0,0,1,0
10581,8,3,224.56,1,1,0,1,0,2,0
10582,4,3,219.32,1,0,2,0,0,0,0
10583,6,2,164.99,1,0,1,0,0,2,0
10584,7,2,100.39,0,1,0,0,1,0,0
10585,10,2,193.5,1,0,0,1,1,1,0
10586,5,3,242.39,0,1,0,0,1,0,0
10587,4,1,29.99,0,1,1,0,1,0,0
10588,10,1,58.16,1,0,1,0,0,0,0
10589,5,3,230.93,1,1,1,0,1,0,0
10590,3,3,275.18,1,0,0,1,1,1,0
10591,2,5,592.25,0,1,0,1,0,1,0
10592,7,1,29.99,0,1,1,0,0,2,0
10593,12,2,176.87,1,0,0,0,1,2,0
10594,9,3,320.54,0,1,0,0,2,0,0
10595,10,1,40.15,0,1,0,0,0,2,0
10596,3,1,30.54,1,0,0,0,1,0,0
10597,1,5,550.39,0,1,1,1,1,0,0
10598,9,1,68.92,0,1,0,1,0,0,0
10599,3,2,167.69,0,1,2,0,0,2,0
10600,4,1,29.99,0,1,1,0,0,1,0
10601,9,2,174.93,0,1,1,1,0,0,0
10602,11,4,379.9,1,0,0,0,1,0,0
10603,1,1,83.36,1,0,1,1,1,1,0
10604,2,3,287.66,0,1,0,0,1,1,0
10605,2,2,138.3,1,0,1,0,0,1,0
10606,5,4,463.12,1,1,0,0,1,1,0
10607,11,4,414.64,0,1,0,0,1,2,0
10608,1,2,106.27,0,1,1,1,0,1,1
10609,2,5,651.87,1,0,1,1,2,2,0
10610,10,1,53.98,1,0,0,1,0,2,0
10611,11,1,29.99,1,0,0,0,1,0,0
10612,10,4,478.46,0,1,0,0,2,1,0
10613,8,1,29.99,0,1,1,0,1,0,0
10614,6,2,133.8,1,0,2,1,0,1,0
10615,10,4,454.09,1,0,1,0,1,2,0
10616,1,5,674.27,1,0,2,1,2,0,0
10617,7,1,29.99,1,0,2,0,1,2,0
10618,2,2,199.95,1,0,0,0,0,0,0
10619,2,1,51.17,1,0,0,1,0,1,0
10620,9,2,106.11,0,1,0,0,1,0,0
10621,11,1,29.99,1,0,1,1,0,0,0
10622,1,1,88.91,1,0,1,0,1,2,0
10623,6,1,45.96,1,0,1,0,1,1,0
10624,10,1,29.99,0,1,0,1,1,0,0
10625,6,2,100.56,0,1,0,0,1,0,0
10626,1,3,281.95,1,0,0,1,1,2,0
10627,10,2,158.26,0,1,1,0,1,2,0
10628,4,1,36.95,1,0,0,1,0,1,0
10629,5,2,193.35,0,1,2,1,0,1,0
10630,3,1,59.93,1,0,1,0,0,0,0
10631,1,4,351.01,0,1,2,0,1,1,0
10632,4,4,355.31,1,0,1,1,0,1,0
10633,3,1,29.99,1,0,1,0,1,1,0
10634,6,1,43.55,0,1,1,1,0,0,0
10635,10,1,48.8,1,0,2,1,0,2,0
10636,1,5,684.73,0,1,1,1,0,1,0
10637,2,1,96.13,1,0,0,1,0,0,0
10638,12,2,133.15,1,0,1,1,0,1,0
10639,3,5,538.99,1,0,0,1,0,1,0
10640,9,2,130.04,0,1,2,0,1,2,0
10641,12,5,667.21,0,1,0,1,1,2,0
10642,10,2,138.32,1,0,1,1,0,0,0
10643,2,6,845.74,1,0,1,1,0,2,0
10644,8,4,428.0,1,0,1,1,2,0,0
10645,10,1,29.99,1,0,2,0,1,2,0
10646,7,1,73.87,0,1,0,1,1,0,0
10647,7,3,201.91,1,0,0,0,0,2,0
10648,6,3,262.47,1,1,1,1,0,2,0
10649,11,1,96.07,1,0,1,1,1,0,0
10650,1,5,641.13,0,1,1,1,0,2,0
10651,9,3,309.06,1,0,1,0,2,2,0
10652,10,2,141.09,1,0,1,0,0,0,0
10653,6,5,627.58,1,0,0,1,1,1,0
10654,2,1,36.39,0,1,1,1,1,2,0
10655,9,1,83.99,1,0,1,1,1,1,0
10656,11,1,77.1,1,0,0,1,1,1,0
10657,3,2,192.76,1,0,1,1,1,0,0
10658,1,1,57.99,1,0,1,1,0,1,0
10659,10,2,152.28,0,1,1,1,0,0,0
10660,7,1,68.13,0,1,0,0,0,2,0
10661,2,5,737.77,1,0,1,1,2,0,0
10662,4,6,969.98,0,1,2,1,0,2,0
10663,10,3,267.72,1,0,1,0,0,0,0
10664,2,1,70.19,0,1,1,0,1,2,0
10665,6,4,409.59,1,0,1,1,1,1,0
10666,2,1,91.44,0,1,1,0,1,0,0
10667,8,4,462.76,1,0,0,0,2,1,0
10668,10,2,170.87,0,1,0,0,0,1,0
10669,8,5,540.86,0,1,0,1,2,1,0
10670,9,2,180.33,1,0,0,1,1,1,0
10671,7,4,369.98,1,0,1,1,2,1,0
10672,6,3,230.31,1,1,1,0,2,2,0
10673,6,4,464.98,1,0,1,0,0,1,0
10674,1,5,739.7,0,1,2,1,2,1,0
10675,6,3,302.77,1,0,0,1,0,0,0
10676,6,2,168.35,1,0,0,0,0,0,0
10677,10,4,365.65,1,0,0,0,1,2,0
10678,10,3,202.31,0,1,1,1,1,0,0
10679,11,2,101.61,0,1,2,1,1,2,0
10680,2,1,38.52,0,1,0,0,1,1,0
10681,9,1,29.99,1,0,0,1,1,1,0
10682,9,1,38.68,1,0,1,0,1,2,0
10683,10,3,254.8,0,1,1,1,1,2,0
10684,7,1,63.4,0,1,1,0,0,0,0
10685,5,3,328.2,0,1,1,1,0,2,0
10686,9,4,433.98,1,0,1,0,2,2,0
10687,11,3,294.16,1,0,0,0,1,1,0
10688,6,1,39.68,0,1,0,0,1,1,0
10689,4,1,60.61,0,1,0,1,1,1,0
10690,6,1,29.99,0,1,0,1,1,1,0
10691,4,4,361.38,1,0,2,1,2,2,0
10692,3,1,55.64,0,1,2,1,0,1,0
10693,10,2,103.48,0,1,2,0,0,0,0
10694,2,4,434.3,1,1,1,0,1,2,0
10695,4,5,696.7,1,1,1,1,2,2,0
10696,12,2,101.88,0,1,1,0,1,0,0
10697,2,4,352.68,0,1,2,0,1,0,0
10698,2,1,29.99,0,1,2,0,1,0,0
10699,10,2,136.43,0,1,0,1,0,2,0
10700,7,4,352.14,0,1,2,0,0,0,0
10701,1,1,48.1,0,1,0,0,0,2,0
10702,6,4,437.37,0,1,0,0,2,2,0
10703,12,1,54.04,0,1,1,0,0,1,0
10704,2,1,32.98,0,1,1,1,0,2,0
10705,4,1,95.11,0,1,1,1,0,2,0
10706,10,1,58.44,0,1,1,0,0,0,0
10707,10,1,29.99,0,1,2,1,0,0,0
10708,10,2,155.34,1,0,1,1,1,2,0
10709,2,3,305.15,1,1,1,0,2,2,0
10710,2,5,624.32,1,0,2,1,1,1,0
10711,12,4,465.37,0,1,2,1,2,0,0
10712,2,3,217.08,1,0,2,1,1,2,0
10713,6,5,703.52,1,1,1,1,0,1,0
10714,2,4,366.47,1,0,0,0,2,1,0
10715,8,2,119.66,0,1,1,0,0,1,0
10716,4,1,29.99,1,0,0,1,0,1,0
10717,11,3,289.09,0,1,0,1,1,0,0
10718,1,1,74.29,0,1,0,0,0,1,0
10719,7,1,50.95,0,1,0,1,1,2,0
10720,5,3,217.89,1,1,0,0,0,2,0
10721,1,2,179.7,0,1,0,1,1,1,0
10722,9,1,75.66,0,1,0,1,0,2,0
10723,5,7,1020.02,1,0,0,1,2,0,0
10724,9,2,119.35,0,1,0,0,1,0,0
10725,10,2,165.79,0,1,2,1,0,1,0
10726,1,3,279.05,1,1,2,0,1,0,0
10727,2,6,753.09,1,1,0,1,2,0,0
10728,7,3,257.4,0,1,1,0,0,1,0
10729,7,2,185.62,1,0,1,1,0,2,0
10730,5,1,54.45,0,1,1,0,1,2,0
10731,1,1,29.99,1,0,1,0,1,2,0
10732,3,1,99.8,1,0,0,0,0,0,0
10733,8,1,51.13,0,1,0,1,0,1,0
10734,1,2,138.27,1,0,0,0,1,2,0
10735,1,6,898.17,1,1,1,1,2,0,0
10736,1,2,118.05,0,1,2,0,0,1,0
10737,10,1,56.02,1,0,0,0,1,2,0
10738,3,3,239.39,0,1,0,0,1,0,0
10739,7,5,665.65,1,0,2,1,2,0,0
10740,1,3,287.45,0,1,0,1,2,2,0
10741,8,2,178.27,0,1,0,0,1,1,0
10742,8,2,164.83,1,0,2,0,1,1,0
10743,1,1,29.99,0,1,2,0,0,2,0
10744,1,1,67.45,1,0,1,0,0,0,0
10745,2,1,29.99,0,1,1,0,1,1,0
10746,2,3,263.31,0,1,1,1,0,2,0
10747,9,1,37.45,1,0,2,1,0,2,0
10748,1,3,333.9,0,1,1,0,1,1,0
10749,9,1,93.51,1,0,2,1,1,1,0
10750,3,1,29.99,0,1,1,1,1,1,0
10751,1,2,107.15,0,1,0,0,1,1,0
10752,4,2,101.62,0,1,0,0,1,0,0
10753,10,1,46.92,0,1,1,0,1,1,0
10754,10,4,462.85,0,1,0,0,1,0,0
10755,7,1,58.55,1,0,1,1,1,2,0
10756,9,1,74.18,1,0,0,0,0,0,0
10757,4,3,312.2,1,1,0,0,1,0,0
10758,9,1,31.71,1,0,2,0,1,1,0
10759,8,2,134.8,1,0,0,1,0,0,0
10760,6,3,322.57,0,1,1,0,1,0,0
10761,7,1,29.99,0,1,1,1,0,1,0
10762,1,4,497.96,1,1,2,0,1,2,0
10763,9,1,29.99,0,1,1,0,1,2,0
10764,4,2,187.03,1,0,0,0,1,0,0
10765,3,5,501.37,0,1,2,1,1,1,0
10766,10,2,169.63,1,0,0,0,0,0,0
10767,8,1,29.99,0,1,1,0,1,1,0
10768,11,2,140.87,0,1,0,1,1,1,0
10769,7,4,440.56,1,0,2,0,1,0,0
10770,5,1,39.83,0,1,1,1,1,1,0
10771,3,1,29.99,1,0,0,1,0,2,1
10772,10,2,197.09,0,1,1,0,0,2,0
10773,1,2,174.93,0,1,2,0,1,2,0
10774,7,1,47.37,1,0,1,1,0,2,0
10775,11,7,1014.47,1,0,2,1,2,1,0
10776,9,1,47.32,0,1,1,0,0,1,0
10777,3,6,981.71,1,1,2,1,0,1,0
10778,11,1,52.07,0,1,0,1,1,0,0
10779,7,1,63.14,1,0,0,1,1,0,0
10780,2,2,108.39,0,1,0,0,0,0,0
10781,5,4,377.64,0,1,1,0,0,0,0
10782,7,2,136.37,0,1,1,0,0,0,0
10783,9,5,558.54,1,0,2,1,2,2,0
10784,5,1,60.0,1,0,1,0,1,0,0
10785,7,2,146.12,1,0,1,1,1,2,0
10786,10,2,103.74,1,0,0,1,1,1,0
10787,11,1,29.99,1,0,1,1,0,1,0
10788,3,3,272.66,0,1,0,1,1,1,0
10789,9,1,71.06,0,1,0,1,0,2,0
10790,5,2,198.58,0,1,1,0,1,0,0
10791,9,2,179.08,0,1,1,0,0,2,0
10792,8,2,115.26,1,0,1,0,1,1,0
10793,5,3,215.24,1,1,1,1,2,1,0
10794,1,4,435.12,0,1,0,1,2,2,0
10795,9,1,48.61,1,0,0,0,0,1,0
10796,8,5,557.68,0,1,0,1,0,1,0
10797,11,3,205.22,1,1,1,1,1,2,0
10798,9,3,273.46,1,1,1,0,1,2,0
10799,5,2,176.59,1,0,1,0,1,1,0
10800,4,1,29.99,0,1,0,1,0,2,0
10801,9,1,29.99,0,1,1,0,0,0,0
10802,4,2,149.39,1,0,0,1,0,1,0
10803,5,1,40.06,1,0,1,1,0,0,0
10804,8,3,334.17,1,1,1,0,0,1,0
10805,3,2,139.0,0,1,1,0,0,2,0
10806,10,3,207.03,1,0,0,0,2,1,0
10807,4,4,351.65,1,1,2,0,1,0,0
10808,4,1,29.99,0,1,0,0,0,1,0
10809,11,2,147.06,1,0,2,1,1,0,0
10810,4,1,51.23,1,0,1,1,0,1,0
10811,6,2,108.16,1,0,1,0,0,2,0
10812,7,3,290.36,1,0,2,1,0,0,0
10813,7,1,82.14,0,1,1,0,0,0,0
10814,1,4,373.19,1,0,1,0,2,2,0
10815,4,1,44.55,0,1,0,1,1,0,0
10816,7,3,297.6,1,0,1,0,0,0,0
10817,1,3,313.98,0,1,1,0,0,0,0
10818,6,1,55.62,0,1,1,1,1,0,0
10819,3,1,34.42,0,1,0,0,1,0,0
10820,9,1,95.11,1,0,0,1,1,0,0
10821,12,1,42.58,1,0,2,0,1,1,0
10822,7,4,369.41,1,0,0,0,0,2,0
10823,9,2,112.77,1,0,2,1,1,1,0
10824,1,1,29.99,1,0,2,1,1,0,0
10825,9,1,82.39,0,1,1,0,1,0,0
10826,1,6,892.77,1,0,1,1,2,2,0
10827,10,1,29.99,0,1,0,0,1,1,0
10828,6,3,227.54,0,1,0,1,0,2,0
10829,2,1,67.26,0,1,1,0,1,1,0
10830,2,3,208.71,0,1,2,0,0,1,0
10831,9,2,193.72,1,0,1,0,1,2,0
10832,10,1,29.99,1,0,0,1,0,1,0
10833,2,6,800.7,1,0,0,1,1,1,0
10834,4,1,87.65,0,1,1,0,0,2,0
10835,4,2,114.0,1,0,1,1,0,2,0
10836,6,3,302.5,1,0,0,0,1,0,0
10837,1,2,128.22,0,1,1,1,0,2,0
10838,1,6,795.74,1,1,0,1,1,2,0
10839,2,1,52.96,0,1,2,1,1,0,0
10840,10,1,54.75,1,0,0,1,1,0,0
10841,2,4,394.86,1,1,0,0,0,1,0
10842,7,2,101.42,0,1,0,1,0,1,0
10843,4,2,128.17,1,0,2,1,1,0,0
10844,10,1,29.99,0,1,0,1,1,0,0
10845,5,5,681.43,1,1,0,1,1,1,0
10846,5,3,287.97,1,0,1,0,1,2,0
10847,9,1,56.34,0,1,0,1,0,1,0
10848,1,3,248.45,0,1,0,1,1,0,0
10849,9,1,29.99,0,1,0,0,0,1,0
10850,5,3,296.02,0,1,0,0,1,0,0
10851,3,1,62.07,0,1,0,1,1,0,0
10852,3,4,359.02,0,1,2,1,1,2,0
10853,8,3,332.13,1,0,1,0,0,2,0
10854,12,1,29.99,1,0,0,1,1,0,0
10855,6,2,134.77,1,0,1,0,1,0,0
10856,1,2,139.23,0,1,1,1,1,1,0
10857,7,2,134.68,0,1,2,1,1,1,0
10858,4,1,37.04,1,0,1,1,0,1,0
10859,7,3,270.75,1,1,1,1,0,1,0
10860,5,5,694.33,1,1,2,1,2,1,0
10861,6,1,66.76,0,1,1,1,0,1,0
10862,3,6,847.96,1,1,1,1,1,2,0
10863,1,1,40.47,0,1,1,1,0,0,0
10864,2,3,222.74,1,1,1,1,0,2,0
10865,8,2,115.36,0,1,0,0,1,1,0
10866,6,2,182.26,1,0,1,0,1,2,0
10867,3,2,119.51,0,1,1,0,1,0,0
10868,10,1,29.99,0,1,0,0,1,1,0
10869,5,3,346.76,0,1,1,0,2,0,0
10870,11,1,83.03,1,0,0,1,0,1,0
10871,11,2,160.53,1,0,0,1,0,1,0
10872,5,6,992.46,1,0,0,1,2,0,0
10873,9,1,29.99,0,1,1,1,0,2,0
10874,9,1,40.98,0,1,1,1,0,2,0
10875,3,1,29.99,1,0,1,1,0,1,0
10876,2,7,1465.19,1,0,0,1,2,0,0
10877,9,2,180.71,1,0,1,0,0,1,0
10878,11,3,222.59,0,1,1,1,0,0,0
10879,10,1,93.61,1,0,0,1,1,2,0
10880,1,7,1173.17,1,1,0,1,2,1,0
10881,1,4,491.51,1,1,0,1,2,2,0
10882,1,1,34.11,0,1,1,1,1,1,0
10883,11,1,50.26,1,0,0,1,0,1,0
10884,1,5,605.31,1,1,2,1,1,0,0
10885,1,7,1400.87,1,1,1,1,2,1,1
10886,1,4,409.72,1,0,1,1,1,0,0
10887,3,4,420.74,1,0,1,0,1,2,0
10888,10,1,35.65,1,0,1,1,0,2,0
10889,1,2,185.06,1,0,2,0,1,2,0
10890,7,4,453.45,0,1,0,0,1,1,0
10891,1,4,363.37,0,1,2,0,0,1,0
10892,12,1,64.78,0,1,1,1,0,1,0
10893,12,2,194.4,0,1,1,1,0,1,0
10894,3,2,126.96,0,1,1,1,0,1,0
10895,11,1,67.7,1,0,1,1,0,2,0
10896,6,4,387.0,0,1,0,0,1,0,0
10897,2,4,463.9,1,1,0,0,1,1,0
10898,11,3,341.68,1,1,1,0,1,2,0
10899,4,4,402.95,1,0,1,0,2,2,0
10900,1,7,1865.51,1,1,2,1,0,0,0
10901,10,2,113.24,1,0,0,1,1,1,0
10902,11,1,29.99,1,0,1,0,1,0,0
10903,1,1,88.09,1,0,0,0,0,1,0
10904,9,1,74.47,1,0,0,0,0,0,0
10905,12,1,29.99,1,0,0,1,0,0,0
10906,4,7,1011.95,0,1,0,1,2,0,0
10907,9,4,462.11,1,0,0,0,2,1,0
10908,3,3,229.42,0,1,2,0,2,0,0
10909,9,1,40.64,1,0,1,0,0,2,0
10910,9,4,455.97,1,1,1,0,0,2,0
10911,3,2,126.85,0,1,0,1,0,1,0
10912,1,1,34.51,0,1,1,1,0,1,0
10913,4,4,487.2,1,1,0,1,2,2,0
10914,4,5,708.08,0,1,1,1,1,2,0
10915,1,3,258.25,1,0,2,0,1,0,0
10916,11,2,183.73,1,0,0,1,1,2,0
10917,10,1,29.99,0,1,1,1,1,2,0
10918,1,2,104.23,1,0,0,0,0,2,0
10919,3,5,719.4,1,0,0,1,2,0,0
10920,9,2,137.53,1,0,0,0,0,0,0
10921,10,3,261.46,1,0,0,1,0,0,0
10922,3,2,110.06,1,0,0,1,1,0,0
10923,10,3,222.51,0,1,2,1,1,1,0
10924,9,1,29.99,1,0,0,0,0,1,0
10925,4,3,241.76,1,0,1,0,1,1,0
10926,10,1,47.84,1,0,1,0,0,1,0
10927,10,2,117.23,0,1,1,1,0,1,0
10928,1,2,125.26,1,0,2,1,0,0,0
10929,9,4,427.27,1,1,0,1,2,0,0
10930,5,3,312.47,1,0,1,0,0,0,0
10931,10,1,29.99,1,0,1,1,0,1,0
10932,3,2,140.85,1,0,0,0,1,0,0
10933,3,6,795.65,1,0,0,1,0,1,0
10934,9,1,29.99,1,0,1,0,0,0,0
10935,3,1,67.79,0,1,0,0,1,1,0
10936,2,2,174.63,1,0,0,1,1,0,0
10937,11,2,107.54,1,0,1,1,1,2,0
10938,1,3,269.74,1,0,0,1,1,0,0
10939,10,3,259.72,0,1,1,1,1,0,0
10940,10,2,174.76,1,0,0,0,1,2,0
10941,1,5,741.39,1,0,0,1,2,1,0
10942,2,4,386.6,1,0,1,1,2,2,0
10943,1,6,912.63,1,1,1,1,2,2,0
10944,6,5,593.23,1,0,1,1,2,2,0
10945,1,3,224.09,1,0,0,1,0,2,0
10946,1,2,113.79,1,0,1,0,0,2,0
10947,3,1,82.11,1,0,0,1,1,2,0
10948,12,2,134.01,0,1,0,0,0,2,0
10949,8,1,29.99,0,1,2,0,0,0,0
10950,2,4,358.28,0,1,0,0,1,0,0
10951,1,2,111.81,0,1,1,1,0,0,0
10952,2,2,100.49,1,0,1,0,0,2,0
10953,11,1,29.99,0,1,2,1,1,0,0
10954,1,2,167.54,0,1,0,1,0,0,0
10955,10,2,157.73,0,1,1,1,1,1,0
10956,4,4,395.51,1,1,2,0,2,2,0
10957,3,3,313.37,1,0,2,0,0,0,0
10958,5,4,373.13,0,1,0,0,1,2,0
10959,8,1,29.99,0,1,2,1,0,0,0
10960,1,2,102.94,1,0,0,0,0,2,0
10961,2,1,29.99,0,1,1,0,0,0,0
10962,7,5,538.07,1,0,1,1,0,0,0
10963,1,3,215.73,0,1,1,1,1,2,0
10964,1,1,98.63,1,0,2,1,0,1,0
10965,8,2,191.56,1,0,0,0,1,2,0
10966,1,3,255.76,0,1,2,0,0,0,0
10967,6,3,247.19,0,1,1,1,0,2,0
10968,3,2,181.31,0,1,1,1,0,1,0
10969,5,1,29.99,0,1,2,1,0,1,0
10970,6,2,105.04,0,1,1,1,0,1,0
10971,12,4,410.71,0,1,0,0,2,0,0
10972,3,6,836.83,1,0,2,1,2,0,0
10973,10,3,349.82,1,0,2,1,1,2,0
10974,8,3,230.56,1,0,0,0,0,2,0
10975,11,2,127.81,1,0,0,1,0,2,0
10976,9,2,151.71,0,1,1,0,0,2,0
10977,5,3,235.46,1,1,0,1,0,0,0
10978,10,3,247.57,1,0,1,0,2,0,0
10979,2,3,241.79,1,0,1,1,0,1,0
10980,2,1,34.61,1,0,1,1,0,1,0
10981,1,6,879.26,1,1,0,1,2,0,0
10982,9,1,33.79,0,1,0,1,0,1,0
10983,7,3,254.07,0,1,0,1,1,2,0
10984,1,5,569.3,1,0,1,1,1,2,0
10985,4,1,56.57,1,0,0,0,0,0,0
10986,2,5,693.15,1,0,1,1,0,0,0
10987,6,2,103.82,0,1,1,0,0,0,0
10988,7,3,212.94,0,1,1,0,0,0,0
10989,3,5,615.34,1,1,1,1,1,0,0
10990,8,1,33.41,0,1,2,1,0,1,0
10991,10,1,41.68,1,0,0,1,0,1,0
10992,11,2,194.41,1,0,1,1,1,2,0
10993,2,5,657.55,1,0,1,1,1,1,0
10994,3,3,215.37,1,0,1,0,0,2,0
10995,11,1,29.99,0,1,0,0,0,2,0
10996,3,3,221.23,0,1,1,0,1,0,0
10997,2,1,83.73,1,0,0,1,1,2,0
10998,4,2,194.92,1,0,1,1,1,2,0
10999,5,2,169.95,0,1,1,1,1,1,0
11000,5,2,126.65,1,0,1,1,1,0,0
11001,4,3,311.36,1,0,1,0,2,1,0
11002,5,5,534.86,0,1,0,1,0,2,0
11003,1,3,334.52,1,1,0,1,1,1,0
11004,1,4,492.18,0,1,1,0,1,0,0
11005,2,4,405.48,0,1,1,0,0,1,0
11006,12,2,169.46,1,0,1,0,1,1,0
11007,10,1,30.68,0,1,2,1,0,2,0
11008,8,3,240.06,0,1,0,0,0,0,0
11009,3,4,470.05,0,1,1,0,2,2,0
11010,1,3,265.15,0,1,1,0,0,1,0
11011,3,7,1155.52,1,0,1,1,2,2,0
11012,2,6,796.67,1,0,1,1,2,0,0
11013,2,3,251.66,1,1,1,0,2,0,0
11014,1,3,228.27,0,1,1,0,1,1,0
11015,1,7,1395.81,1,0,1,1,1,1,0
11016,10,1,83.89,1,0,0,1,0,0,0
11017,1,4,372.58,1,0,1,1,0,2,0
11018,9,4,406.22,1,0,1,1,0,0,0
11019,5,6,817.95,0,1,0,1,0,2,0
11020,8,1,44.95,0,1,1,1,1,0,0
11021,7,1,29.99,0,1,0,0,0,1,0
11022,11,2,175.57,0,1,0,0,1,2,0
11023,5,2,147.64,1,0,1,1,0,2,0
11024,11,1,42.1,0,1,1,0,1,2,0
11025,1,3,303.19,1,1,0,0,1,0,0
11026,9,2,161.69,0,1,0,0,1,0,0
11027,3,3,309.39,1,1,0,0,1,2,0
11028,7,7,1407.82,1,0,0,1,0,0,0
11029,4,1,91.42,0,1,1,0,0,2,0
11030,4,1,71.35,0,1,1,0,0,1,0
11031,1,1,95.24,1,0,1,0,0,1,0
11032,7,2,134.7,1,0,0,1,1,2,0
11033,1,3,344.01,0,1,1,0,0,2,0
11034,3,2,184.85,1,0,2,1,1,0,0
11035,3,3,320.29,1,1,1,0,0,0,0
11036,2,2,114.67,0,1,0,1,1,2,0
11037,9,1,44.02,0,1,1,1,0,2,0
11038,2,2,120.69,1,0,0,1,1,1,0
11039,10,1,88.14,0,1,0,0,0,0,0
11040,4,1,91.7,0,1,1,1,0,2,0
11041,6,3,290.19,0,1,2,1,1,2,0
11042,1,7,1019.82,1,1,2,1,1,2,0
11043,2,3,345.05,0,1,0,1,0,1,0
11044,12,1,29.99,0,1,1,1,0,0,0
11045,1,2,106.78,1,0,0,1,1,1,0
11046,1,3,348.56,0,1,1,0,2,2,0
11047,10,2,182.51,0,1,1,0,1,0,0
11048,8,1,41.16,1,0,2,0,1,0,0
11049,1,2,196.89,1,0,0,1,0,2,0
11050,1,7,1484.6,1,1,2,1,0,1,0
11051,10,2,165.78,0,1,1,0,0,2,0
11052,9,1,50.7,1,0,0,0,0,2,0
11053,9,3,326.22,1,0,0,0,0,0,0
11054,4,3,279.88,0,1,0,0,2,0,0
11055,3,1,33.25,0,1,0,0,1,2,0
11056,1,3,240.56,1,1,0,1,2,0,0
11057,2,1,29.99,0,1,0,1,1,2,0
11058,12,2,161.37,1,0,1,0,1,2,0
11059,4,1,61.68,1,0,0,0,0,1,0
11060,1,4,368.94,1,0,0,0,1,1,0
11061,2,3,244.82,0,1,2,1,0,2,0
11062,3,2,138.67,1,0,2,1,1,1,0
11063,1,1,61.23,0,1,1,0,1,0,0
11064,2,4,385.23,0,1,0,0,0,0,0
11065,10,1,29.99,1,0,0,1,0,0,0
11066,8,2,196.37,1,0,0,0,0,2,0
11067,6,2,153.78,0,1,0,0,1,1,0
11068,10,1,36.69,0,1,1,1,1,2,0
11069,10,1,29.99,1,0,0,1,0,1,0
11070,3,3,291.43,1,0,1,0,1,0,0
11071,3,1,74.72,0,1,1,0,1,2,0
11072,3,7,1030.79,0,1,1,1,0,1,0
11073,9,3,215.77,0,1,0,0,1,2,0
11074,8,1,57.76,1,0,1,0,0,0,0
11075,11,2,113.03,1,0,0,1,1,2,0
11076,7,1,51.98,0,1,0,0,1,1,0
11077,3,1,42.5,0,1,1,1,0,1,0
11078,9,1,51.8,0,1,1,1,1,0,0
11079,4,4,424.28,1,0,1,0,2,2,0
11080,8,3,271.58,1,0,1,0,2,0,0
11081,12,1,43.16,1,0,1,1,0,1,0
11082,10,2,125.61,1,0,1,1,0,2,0
11083,1,5,522.77,1,0,1,1,2,0,0
11084,2,1,29.99,0,1,1,1,0,1,0
11085,7,4,421.69,0,1,1,0,1,2,0
11086,1,1,62.02,0,1,0,0,0,0,0
11087,5,3,291.86,0,1,2,1,0,1,0
11088,5,1,47.41,0,1,0,1,0,2,0
11089,5,2,111.28,0,1,1,1,0,2,0
11090,9,1,86.33,1,0,1,0,0,1,0
11091,2,2,144.61,0,1,0,0,0,1,0
11092,2,3,206.46,1,1,1,0,2,1,0
11093,3,3,206.86,0,1,1,1,2,0,0
11094,1,2,195.43,0,1,1,1,1,0,0
11095,3,3,309.25,0,1,0,0,1,0,0
11096,5,3,292.78,1,1,2,0,2,2,0
11097,10,1,84.91,0,1,2,0,0,1,0
11098,3,2,198.36,1,0,0,1,1,0,0
11099,3,3,230.17,0,1,2,0,1,2,0
11100,10,3,265.29,1,0,2,1,0,0,0
11101,1,1,68.45,1,0,0,0,0,1,0
11102,10,5,554.28,1,0,0,1,2,2,0
11103,3,5,542.31,1,0,2,1,1,1,0
11104,9,5,711.71,0,1,1,1,1,1,0
11105,8,3,216.51,1,1,1,1,1,2,0
11106,10,4,463.43,1,0,0,0,2,1,0
11107,7,4,461.81,0,1,0,0,2,0,0
11108,7,1,35.95,1,0,1,0,0,1,0
11109,4,3,252.84,1,0,2,0,1,1,0
11110,6,2,120.64,1,0,0,0,0,0,0
11111,4,6,761.17,1,1,0,1,0,1,0
11112,3,1,29.99,0,1,1,1,1,2,0
11113,2,1,44.24,0,1,1,1,1,1,0
11114,2,1,72.55,0,1,2,1,0,0,0
