id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
580,2,3,332.74,0,1,0,0,0,2,0
581,4,3,318.75,0,1,0,0,1,1,0
582,1,5,540.7,0,1,1,1,2,0,0
583,9,1,62.1,0,1,0,1,0,0,0
584,10,2,130.14,1,0,1,1,1,0,0
585,3,3,228.45,1,0,0,1,0,0,0
586,2,7,1264.26,1,0,2,1,1,2,0
587,9,3,251.78,0,1,1,1,0,0,0
588,4,1,73.72,1,0,1,1,0,1,0
589,5,1,29.99,1,0,1,0,0,0,0
590,1,2,185.17,0,1,1,0,1,2,0
591,7,4,396.31,1,1,0,0,0,0,0
592,5,2,180.99,0,1,1,1,1,1,0
593,7,2,152.91,0,1,0,0,1,1,0
594,3,4,469.5,1,1,1,0,1,1,0
595,2,1,32.34,0,1,2,1,1,0,0
596,8,2,135.01,1,0,1,1,0,0,0
597,2,5,653.69,1,1,0,1,2,1,0
598,10,1,51.01,1,0,1,0,0,1,0
599,3,3,237.03,0,1,0,0,0,2,0
600,2,2,103.71,1,0,2,0,0,0,0
601,8,3,249.8,0,1,2,0,0,1,0
602,1,3,229.39,0,1,1,1,1,2,0
603,5,4,486.7,0,1,0,0,1,2,0
604,9,1,45.44,1,0,0,0,1,1,0
605,8,3,262.97,1,1,0,0,0,0,0
606,1,2,107.16,0,1,2,0,1,2,0
607,5,5,528.82,1,1,1,1,1,1,0
608,7,1,29.99,0,1,2,0,1,1,0
609,9,1,29.99,0,1,0,1,0,1,0
610,9,2,174.77,1,0,0,1,0,0,0
611,2,3,327.4,1,1,1,1,1,1,0
612,3,2,127.25,0,1,1,1,1,0,0
613,6,3,247.71,0,1,1,1,1,2,0
614,9,6,763.84,1,0,1,1,2,1,0
615,8,1,53.77,1,0,1,1,0,2,0
616,1,2,135.77,0,1,0,0,0,1,0
617,4,5,537.19,1,0,0,1,2,2,0
618,9,1,46.31,1,0,1,0,0,1,0
619,9,1,93.13,1,0,0,0,1,0,0
620,4,1,29.99,0,1,0,0,1,2,0
621,10,2,185.47,0,1,1,0,1,0,0
622,10,1,48.19,0,1,1,1,1,1,0
623,8,4,469.92,0,1,2,0,2,1,0
624,12,1,29.99,1,0,0,1,0,1,0
625,10,2,120.95,0,1,0,1,0,1,0
626,5,1,29.99,0,1,1,0,0,2,0
627,9,1,96.79,1,0,0,1,0,0,0
628,4,1,89.67,1,0,1,1,0,1,0
629,12,1,36.42,1,0,0,1,1,1,0
630,9,1,99.89,0,1,1,1,0,0,0
631,1,3,311.57,0,1,1,0,1,2,0
632,3,3,201.48,1,0,0,0,1,2,0
633,4,2,186.78,1,0,2,0,1,2,0
634,9,4,386.24,0,1,0,0,2,2,0
635,9,1,29.99,0,1,0,1,1,2,0
636,1,1,73.93,1,0,1,1,1,1,0
637,3,1,29.99,0,1,1,1,0,2,0
638,10,1,48.94,0,1,1,0,1,1,0
639,5,3,298.27,1,0,0,1,0,2,0
640,10,2,134.32,1,0,1,0,0,0,0
641,6,3,253.63,1,0,0,1,0,1,0
642,10,1,35.44,0,1,2,0,0,1,0
643,10,2,108.09,0,1,1,1,0,2,0
644,9,2,146.56,0,1,1,0,0,1,0
645,1,3,264.9,1,0,0,1,2,2,0
646,11,2,141.26,1,0,2,0,0,0,0
647,10,6,837.4,0,1,2,1,0,2,0
648,3,1,69.74,1,0,1,0,0,0,0
649,1,5,661.04,1,0,1,1,2,0,0
650,2,4,432.47,0,1,1,1,2,1,0
651,10,6,850.75,1,1,0,1,2,2,0
652,9,2,182.45,0,1,0,1,1,0,0
653,9,3,201.01,1,0,0,1,2,1,0
654,3,4,353.25,1,1,1,0,2,0,0
655,3,4,464.65,1,0,1,1,0,1,0
656,4,3,227.45,0,1,1,0,1,1,0
657,3,1,29.99,0,1,0,0,1,0,0
658,1,3,309.85,1,1,1,0,2,2,0
659,9,1,69.73,0,1,2,0,1,0,0
660,2,1,41.26,1,0,1,1,0,1,0
661,1,2,196.48,1,0,0,0,0,0,0
662,3,2,138.77,0,1,0,1,1,1,0
663,5,2,151.85,0,1,0,0,0,0,0
664,7,2,158.14,0,1,0,1,0,2,0
665,4,1,93.65,1,0,1,1,1,1,0
666,2,6,805.31,1,1,0,1,2,2,0
667,9,3,316.55,0,1,1,0,1,1,0
668,4,3,334.27,0,1,1,0,0,2,0
669,2,7,1104.74,1,1,0,1,1,1,0
670,7,4,474.02,1,1,0,0,0,0,0
671,1,5,607.04,1,1,0,1,1,2,0
672,6,1,29.99,1,0,0,1,0,0,0
673,2,5,608.35,1,0,0,1,1,1,0
674,10,2,151.93,0,1,0,0,1,0,0
675,2,3,271.06,1,0,2,0,1,2,0
676,10,2,131.21,1,0,0,1,1,1,0
677,5,1,29.99,1,0,0,1,1,1,0
678,2,3,264.08,1,0,2,0,2,1,0
679,4,1,49.61,1,0,2,1,0,0,0
680,12,2,121.61,0,1,2,0,1,1,0
681,11,1,33.19,0,1,1,1,1,1,0
682,8,1,38.17,0,1,0,0,1,0,0
683,9,1,29.99,0,1,0,1,1,2,0
684,8,4,461.85,1,0,1,0,1,0,0
685,1,2,125.58,0,1,1,0,1,2,0
686,2,2,175.94,1,0,1,1,1,0,0
687,2,1,37.57,1,0,2,0,0,2,0
688,12,5,580.43,0,1,2,1,2,1,0
689,6,5,528.03,1,1,0,1,2,2,0
690,8,3,303.86,1,0,2,1,0,2,0
691,9,3,201.66,1,0,0,1,2,0,0
692,1,2,179.3,1,0,1,0,0,0,0
693,1,4,392.66,0,1,0,0,0,0,0
694,7,1,54.61,0,1,0,0,0,0,0
695,8,1,78.01,0,1,2,0,1,2,0
696,8,1,29.99,0,1,1,0,0,0,0
697,2,3,288.45,1,1,0,1,0,1,0
698,12,2,114.59,1,0,0,0,0,1,0
699,5,1,80.6,0,1,1,1,0,0,0
700,3,4,354.01,0,1,1,0,0,2,0
701,4,2,181.95,0,1,0,1,0,1,0
702,3,1,78.8,0,1,1,0,0,2,0
703,9,2,199.59,0,1,0,1,0,2,0
704,3,1,56.94,0,1,0,1,1,2,0
705,10,1,70.18,1,0,2,0,1,2,0
706,4,6,863.46,1,1,0,1,1,0,0
707,12,4,441.56,1,0,1,0,0,0,0
708,6,1,94.29,0,1,0,1,0,2,0
709,10,1,40.42,1,0,1,1,0,1,0
710,4,3,239.14,1,0,1,1,0,2,0
711,7,2,123.27,0,1,1,0,1,2,0
712,10,1,42.25,1,0,2,0,0,2,0
713,8,1,29.99,0,1,1,1,0,1,0
714,1,5,514.52,0,1,1,1,0,1,0
715,12,1,29.99,0,1,1,1,1,2,0
716,6,1,40.19,1,0,1,0,0,0,0
717,3,6,776.74,1,1,0,1,0,2,0
718,3,1,29.99,1,0,1,1,0,1,0
719,4,7,1477.25,1,0,1,1,0,1,0
720,1,4,493.48,0,1,1,1,2,0,0
721,8,3,246.52,1,1,1,0,1,2,0
722,5,1,29.99,1,0,1,1,1,0,0
723,3,3,305.59,1,0,1,0,0,2,0
724,11,1,29.99,0,1,0,0,1,0,0
725,10,1,36.57,1,0,1,1,0,0,0
726,3,2,144.96,0,1,1,1,1,0,0
727,3,5,592.35,0,1,0,1,2,1,0
728,7,1,99.93,1,0,1,1,0,2,0
729,10,4,368.09,0,1,0,0,1,0,0
730,5,1,45.23,0,1,2,1,0,0,0
731,10,3,236.81,1,0,1,1,1,0,0
732,10,1,61.47,1,0,0,1,0,0,0
733,5,6,807.31,1,1,2,1,1,1,0
734,8,2,110.04,1,0,1,1,1,0,0
735,8,4,364.03,0,1,0,0,1,2,0
736,1,4,365.71,1,0,2,1,0,2,0
737,3,4,447.2,0,1,1,0,0,2,0
738,2,4,461.47,0,1,1,0,2,2,0
739,8,1,98.43,0,1,0,0,0,0,0
740,2,4,350.36,1,0,0,1,1,2,0
741,7,3,319.64,1,0,1,1,0,1,0
742,5,3,223.15,0,1,2,1,0,1,0
743,10,1,97.9,0,1,1,0,0,2,0
744,4,2,103.85,1,0,1,0,0,0,0
745,3,2,132.24,1,0,0,0,0,2,0
746,9,5,633.16,1,1,0,1,2,2,0
747,3,4,353.87,0,1,2,0,0,0,0
748,10,5,666.64,0,1,1,1,2,2,0
749,12,2,162.0,0,1,0,0,1,0,0
750,2,1,71.3,0,1,0,0,0,1,0
751,3,1,69.81,1,0,1,1,0,1,0
752,8,2,135.17,1,0,0,0,0,1,0
753,9,1,29.99,1,0,0,1,1,0,0
754,5,2,132.13,1,0,2,1,0,0,0
755,6,3,270.47,1,1,2,1,2,0,0
756,10,4,429.63,0,1,0,0,1,0,0
757,3,1,64.59,0,1,0,1,1,0,0
758,8,1,78.67,1,0,2,0,1,0,0
759,1,2,112.91,1,0,0,1,1,0,0
760,4,1,94.21,1,0,1,0,0,1,0
761,7,4,364.32,0,1,2,0,1,1,0
762,1,1,50.01,0,1,0,0,1,0,0
763,6,2,135.77,0,1,1,0,0,0,0
764,3,2,119.52,0,1,1,1,1,0,0
765,10,1,73.33,1,0,0,1,1,0,0
766,6,1,29.99,0,1,2,1,0,2,0
767,1,4,470.47,1,1,0,0,2,1,0
768,2,1,91.76,0,1,1,1,1,2,0
769,8,1,87.34,0,1,2,0,1,0,0
770,11,2,132.59,0,1,2,1,0,1,0
771,2,2,166.07,0,1,0,0,1,2,0
772,3,3,344.69,1,0,1,0,0,1,0
773,9,3,227.33,0,1,1,1,2,1,0
774,1,1,45.6,0,1,0,0,1,2,0
775,10,1,29.99,1,0,0,1,0,1,0
776,9,1,33.52,0,1,0,1,1,0,0
777,4,4,488.07,0,1,1,0,0,2,0
778,6,1,98.33,1,0,0,1,1,0,0
779,8,3,217.16,0,1,1,1,0,1,0
780,2,5,597.52,1,1,0,1,1,1,0
781,6,1,66.16,1,0,1,1,1,2,0
782,7,3,276.86,1,0,0,1,1,0,0
783,2,4,412.6,1,0,1,0,1,0,0
784,5,1,29.99,1,0,1,0,0,2,0
785,1,1,33.18,0,1,1,1,0,2,0
786,3,1,82.22,1,0,1,1,1,2,0
787,2,1,81.64,0,1,1,1,1,0,0
788,3,3,301.98,0,1,1,0,0,0,0
789,4,2,194.19,1,0,1,1,1,2,0
790,3,1,95.16,1,0,0,0,1,0,0
791,2,6,873.2,1,0,1,1,2,2,0
792,1,2,158.2,0,1,1,1,1,2,0
793,3,1,29.99,1,0,1,0,0,0,0
794,11,4,354.31,1,0,0,0,0,1,0
795,8,2,115.2,0,1,0,1,1,2,0
796,3,3,332.51,0,1,0,1,2,0,0
797,10,1,57.36,0,1,0,0,0,2,0
798,9,1,74.35,1,0,0,0,1,1,0
799,7,1,29.99,0,1,0,0,1,0,0
800,6,1,42.39,0,1,2,0,1,2,0
801,5,4,431.23,0,1,0,1,1,2,0
802,11,4,354.89,1,1,1,1,0,1,0
803,3,5,594.35,0,1,1,1,1,0,0
804,11,2,107.48,1,0,1,0,1,0,0
805,10,5,644.93,1,1,0,1,2,1,0
806,6,1,88.0,1,0,0,0,1,0,0
807,2,2,174.36,0,1,2,1,0,1,0
808,1,2,123.74,1,0,0,1,1,2,0
809,5,1,41.52,0,1,0,0,0,0,0
810,6,2,148.5,1,0,1,1,1,0,0
811,9,5,665.04,0,1,1,1,1,0,0
812,3,6,809.12,0,1,1,1,0,1,0
813,4,1,80.71,0,1,1,1,0,1,0
814,10,3,254.49,1,0,2,0,1,2,0
815,6,2,158.69,0,1,1,0,0,0,0
816,8,2,168.84,1,0,1,0,1,2,0
817,4,1,64.91,1,0,1,1,0,1,0
818,2,4,373.75,1,0,0,0,2,0,0
819,1,5,539.35,1,1,0,1,1,2,0
820,1,1,32.16,1,0,0,1,1,2,0
821,9,3,317.32,1,1,1,1,1,1,0
822,6,5,561.75,1,0,1,1,2,0,0
823,4,3,234.21,0,1,0,0,2,2,0
824,3,1,58.03,1,0,0,1,0,0,0
825,4,3,226.02,1,0,2,0,0,1,0
826,1,4,483.85,0,1,1,0,2,0,0
827,8,1,29.99,1,0,2,1,0,0,0
828,7,3,337.84,0,1,1,0,1,2,0
829,1,1,41.84,1,0,1,1,0,1,0
830,8,2,155.21,0,1,0,0,0,0,0
831,6,3,235.83,1,0,2,1,1,1,0
832,1,1,68.71,0,1,2,1,0,1,0
833,5,1,93.36,1,0,0,0,0,2,0
834,6,1,29.99,1,0,0,0,0,0,0
835,5,1,34.35,0,1,1,0,0,2,0
836,2,3,348.81,1,1,2,0,1,1,0
837,2,1,29.99,1,0,1,0,1,0,0
838,2,3,235.72,0,1,0,0,1,1,0
839,1,1,94.75,0,1,0,0,1,1,0
840,9,4,375.98,1,0,0,1,1,2,0
841,3,5,516.12,1,0,1,1,2,2,0
842,2,1,93.34,0,1,0,1,1,1,0
843,5,1,84.17,1,0,0,1,0,2,0
844,9,2,195.17,0,1,1,0,1,0,0
845,4,2,162.33,0,1,1,1,1,1,0
846,1,1,64.26,0,1,1,0,1,0,0
847,5,2,121.28,0,1,0,1,0,0,0
848,12,2,165.53,1,0,2,1,1,0,0
849,3,2,142.47,0,1,1,1,1,1,0
850,11,1,35.73,1,0,0,1,0,0,0
851,7,2,104.65,1,0,0,0,0,0,0
852,9,1,60.71,0,1,0,0,1,1,0
853,1,2,119.92,1,0,2,1,1,0,0
854,11,1,29.99,1,0,2,1,1,2,0
855,1,3,248.43,1,0,1,1,2,2,0
856,10,1,29.99,0,1,2,0,1,2,0
857,6,1,40.01,0,1,0,0,1,1,0
858,5,2,122.69,1,0,1,1,0,0,0
859,3,2,109.71,0,1,2,1,0,1,0
860,9,1,33.78,0,1,0,0,0,2,0
861,2,3,228.39,1,1,1,0,2,2,0
862,7,4,424.6,0,1,1,1,1,2,0
863,1,7,1016.49,1,1,1,1,2,1,0
864,1,4,465.03,0,1,2,1,2,0,0
865,9,1,60.42,1,0,1,0,1,1,0
866,6,2,199.33,0,1,0,1,0,2,0
867,12,3,225.06,0,1,2,1,1,2,0
868,7,4,460.36,0,1,1,1,0,1,0
869,5,1,45.5,0,1,2,0,1,0,0
870,2,1,86.56,1,0,2,0,0,1,0
871,1,3,235.41,1,0,1,1,0,2,0
872,1,3,226.97,1,1,0,0,2,2,0
873,2,1,80.45,0,1,0,0,0,1,0
874,6,3,273.63,1,0,0,1,0,2,0
875,3,2,172.87,0,1,1,0,0,0,0
876,10,5,660.8,1,0,0,1,1,0,0
877,3,3,298.17,0,1,0,1,1,2,0
878,6,3,283.45,0,1,1,0,0,0,0
879,3,4,496.92,1,0,1,0,2,0,0
880,2,7,1085.9,1,0,1,1,1,1,0
881,2,5,522.03,1,0,1,1,1,2,0
882,12,1,74.89,1,0,2,0,1,1,0
883,3,2,135.62,0,1,1,0,0,1,0
884,10,1,80.78,0,1,2,0,1,2,0
885,5,6,969.46,1,1,1,1,1,2,0
886,7,3,231.79,0,1,0,0,1,1,0
887,2,2,152.46,0,1,2,0,1,0,0
888,7,3,271.1,0,1,0,1,2,2,0
889,9,1,29.99,0,1,1,1,1,1,0
890,11,1,29.99,0,1,0,1,0,2,0
891,6,5,633.54,1,1,0,1,0,1,0
892,1,2,191.99,0,1,1,1,1,2,0
893,4,1,74.82,0,1,1,0,1,1,0
894,3,7,1310.4,1,1,2,1,2,1,0
895,1,2,146.15,0,1,0,0,1,0,0
896,4,2,114.85,0,1,0,0,1,2,0
897,6,3,335.22,1,0,0,1,1,0,0
898,9,2,102.84,1,0,1,0,1,1,0
899,4,1,59.39,1,0,1,1,0,0,0
900,3,1,99.71,0,1,0,1,1,0,0
901,10,3,236.12,0,1,0,1,1,0,0
902,6,1,44.54,0,1,1,1,1,2,0
903,1,3,319.37,1,0,0,1,0,0,0
904,7,1,85.29,0,1,1,0,0,2,0
905,5,4,375.27,0,1,0,0,0,0,0
906,9,1,77.63,0,1,2,1,1,1,0
907,3,2,118.08,1,0,0,0,0,0,0
908,1,7,1113.09,0,1,0,1,2,1,0
909,2,1,40.33,0,1,0,1,0,0,0
910,6,2,163.66,0,1,2,0,0,2,0
911,5,3,308.85,0,1,1,1,2,1,0
912,4,4,418.06,0,1,2,0,1,2,0
913,2,2,121.27,1,0,0,1,0,2,0
914,4,1,54.79,0,1,0,1,1,1,0
915,8,2,116.23,0,1,1,0,0,1,0
916,1,1,96.31,0,1,1,1,0,0,0
917,10,1,82.1,1,0,0,1,0,1,0
918,4,5,701.66,1,1,1,1,2,1,0
919,6,2,159.2,0,1,1,0,0,0,0
920,2,3,232.09,1,0,2,0,2,2,0
921,1,2,177.85,1,0,0,0,1,2,0
922,12,1,63.94,1,0,0,0,0,1,0
923,10,1,50.3,0,1,0,1,0,1,0
924,3,4,413.0,0,1,1,0,0,0,0
925,6,1,39.1,1,0,0,0,1,1,0
926,9,2,127.95,1,0,1,1,1,1,0
927,10,4,356.62,0,1,0,0,1,0,0
928,4,1,41.71,0,1,1,1,1,1,0
929,6,3,217.19,1,0,0,1,1,0,0
930,2,4,452.8,1,1,1,0,2,0,0
931,3,4,395.8,1,1,1,0,1,0,0
932,4,2,191.15,0,1,1,1,0,2,0
933,9,3,205.94,0,1,1,0,0,1,0
934,9,1,94.15,1,0,0,1,0,0,0
935,10,1,29.99,0,1,1,1,0,2,0
936,12,1,29.99,0,1,0,0,1,2,0
937,4,2,145.97,0,1,1,0,0,0,0
938,9,1,94.84,0,1,1,0,0,1,0
939,3,3,348.29,1,0,1,0,0,0,0
940,9,1,47.26,0,1,1,1,0,1,0
941,2,2,181.15,0,1,0,0,0,2,0
942,5,4,400.59,0,1,0,0,0,0,0
943,9,4,436.73,1,1,0,1,0,2,0
944,1,7,1755.12,1,1,0,1,0,2,0
945,10,3,234.6,1,0,0,0,0,1,0
946,2,1,64.52,1,0,0,1,1,0,0
947,1,2,127.3,0,1,1,0,0,2,0
948,7,3,284.57,0,1,1,0,1,1,0
949,10,2,179.26,0,1,1,0,1,0,0
950,9,2,140.17,1,0,0,0,0,0,0
951,6,5,622.1,1,1,1,1,0,0,0
952,6,5,737.69,1,0,1,1,0,0,0
953,1,2,147.27,0,1,0,0,0,2,0
954,6,1,29.99,1,0,0,0,1,2,0
955,8,3,244.52,0,1,0,1,0,2,0
956,3,1,42.23,1,0,1,1,0,1,0
957,8,3,303.41,1,1,1,0,2,1,0
958,6,7,1258.87,0,1,0,1,2,1,0
959,9,3,298.47,0,1,0,1,0,2,0
960,1,6,809.3,1,0,0,1,0,1,0
961,5,1,97.45,0,1,0,0,0,0,0
962,5,1,55.43,1,0,1,0,1,2,0
963,4,3,339.69,1,0,1,0,1,1,0
964,6,1,98.73,1,0,0,1,0,1,0
965,3,2,168.61,0,1,1,0,0,0,0
966,2,5,546.5,1,1,0,1,2,0,0
967,9,1,48.33,0,1,0,1,1,2,0
968,6,3,319.48,1,1,0,1,2,1,0
969,5,4,478.16,1,1,0,0,0,0,0
970,5,7,1385.01,0,1,1,1,1,2,0
971,5,1,51.61,0,1,2,1,0,1,0
972,9,1,81.17,0,1,0,1,0,1,0
973,9,1,37.06,1,0,1,1,1,1,0
974,9,1,84.56,0,1,1,0,1,2,0
975,3,6,858.45,0,1,1,1,0,0,0
976,12,2,101.74,0,1,1,1,1,1,0
977,10,1,48.01,0,1,0,0,0,0,0
978,2,2,108.83,0,1,0,1,1,2,0
979,4,1,86.91,0,1,0,0,1,0,0
980,12,1,31.27,0,1,1,1,0,1,0
981,7,1,81.06,0,1,0,0,1,0,0
982,6,2,188.65,0,1,2,0,0,0,0
983,3,3,247.64,0,1,0,1,0,0,0
984,9,1,29.99,1,0,0,0,1,0,0
985,10,1,56.61,0,1,0,0,0,2,0
986,12,1,79.81,0,1,2,0,0,1,0
987,10,1,29.99,0,1,1,1,0,0,0
988,4,2,194.11,1,0,0,0,1,0,0
989,1,3,247.28,1,1,0,0,1,1,0
990,4,2,141.16,0,1,0,0,1,1,0
991,10,2,101.38,1,0,1,0,1,2,0
992,4,3,216.76,0,1,0,0,2,0,0
993,8,2,104.25,0,1,1,1,1,2,0
994,9,4,377.82,0,1,0,0,1,0,0
995,3,1,64.21,1,0,1,1,0,0,0
996,10,1,59.2,0,1,2,1,1,0,0
997,4,3,321.98,1,0,1,0,2,1,0
998,2,6,828.53,1,0,0,1,2,2,0
999,11,1,29.99,0,1,1,0,1,1,0
1000,6,1,29.99,1,0,0,0,0,0,0
1001,9,3,277.46,1,0,1,0,1,2,0
1002,9,4,386.59,0,1,2,1,1,0,0
1003,2,5,742.55,1,1,0,1,0,2,0
1004,8,2,147.16,1,0,1,1,1,2,0
1005,1,2,138.01,0,1,1,0,0,0,0
1006,10,1,29.99,0,1,2,1,1,2,0
1007,1,6,973.91,0,1,1,1,2,2,0
1008,12,1,82.97,1,0,2,0,0,1,0
1009,10,2,135.24,0,1,1,1,0,1,0
1010,2,4,424.18,1,0,2,0,0,2,0
1011,10,1,81.33,1,0,0,1,0,2,0
1012,2,2,178.6,0,1,1,1,1,2,0
1013,2,6,797.2,0,1,0,1,2,2,0
1014,1,5,729.9,1,0,1,1,0,1,0
1015,1,2,170.4,0,1,1,1,1,0,0
1016,1,4,402.54,0,1,1,0,1,2,0
1017,1,4,464.09,1,0,0,1,0,2,0
1018,3,5,633.29,0,1,1,1,2,2,0
1019,2,7,1514.28,1,1,1,1,1,0,0
1020,5,1,81.48,1,0,2,0,0,2,0
1021,4,2,102.21,1,0,0,1,1,0,0
1022,11,1,29.99,0,1,1,0,0,2,0
1023,1,1,44.69,1,0,1,1,1,0,0
1024,4,2,115.01,1,0,0,1,1,2,0
1025,1,3,235.93,1,0,0,1,0,0,0
1026,6,1,29.99,1,0,1,1,0,2,0
1027,1,3,236.7,1,0,0,0,0,2,0
1028,1,6,854.17,1,0,1,1,1,0,0
1029,7,5,554.79,1,0,1,1,2,1,0
1030,7,4,420.3,1,0,2,0,0,2,0
1031,4,3,239.2,1,0,1,1,2,0,0
1032,2,3,345.13,0,1,1,0,1,0,0
1033,7,2,193.78,1,0,1,0,1,0,0
1034,10,1,95.73,1,0,1,0,0,2,0
1035,1,7,1012.56,0,1,0,1,2,0,0
1036,5,1,29.99,1,0,1,0,0,0,0
1037,2,3,224.16,0,1,1,1,0,1,0
1038,1,3,214.19,1,0,1,0,1,2,0
1039,2,2,129.58,1,0,2,1,0,1,0
1040,1,2,156.59,1,0,1,0,0,0,0
1041,11,1,87.6,0,1,0,0,1,2,0
1042,2,3,269.35,0,1,2,0,1,1,0
1043,4,1,94.67,1,0,1,0,0,2,0
1044,9,1,29.99,1,0,1,1,0,1,0
1045,10,1,93.64,1,0,0,0,1,1,0
1046,2,5,745.27,0,1,2,1,0,1,0
1047,4,1,41.68,1,0,0,0,1,1,0
1048,3,4,360.76,1,0,2,0,2,0,0
1049,1,3,206.41,0,1,2,1,2,2,0
1050,3,1,80.4,1,0,1,1,1,0,0
1051,1,7,1286.09,1,1,0,1,2,1,0
1052,3,2,113.27,0,1,0,1,1,1,0
1053,2,1,31.11,1,0,0,0,0,2,0
1054,11,1,29.99,1,0,0,0,1,2,0
1055,6,2,135.76,0,1,1,1,1,0,0
1056,1,2,107.64,0,1,0,1,1,2,0
1057,11,1,29.99,1,0,2,0,1,0,0
1058,10,1,54.44,0,1,1,0,1,1,0
1059,7,3,221.92,1,0,0,1,1,2,0
1060,7,1,29.99,1,0,1,0,1,1,0
1061,6,1,29.99,0,1,0,1,1,2,0
1062,8,1,74.61,0,1,1,0,0,1,0
1063,10,4,458.6,1,1,1,1,2,2,0
1064,4,2,115.04,1,0,0,0,1,2,0
1065,11,4,457.74,1,1,1,0,1,0,0
1066,10,2,123.69,0,1,2,0,0,2,0
1067,9,3,302.71,1,0,1,0,1,2,0
1068,2,1,90.92,0,1,2,0,1,1,0
1069,10,2,113.89,0,1,2,0,0,0,0
1070,3,1,81.13,0,1,2,0,0,1,0
1071,7,5,571.72,1,0,1,1,1,1,0
1072,5,4,429.97,0,1,0,1,1,1,0
1073,1,1,63.98,1,0,1,0,0,1,0
1074,1,3,206.33,0,1,1,0,1,0,0
1075,9,3,321.05,0,1,0,1,1,1,0
1076,9,1,29.99,1,0,0,1,1,2,0
1077,2,7,1145.48,0,1,0,1,2,0,0
1078,1,3,339.19,0,1,0,1,1,2,0
1079,3,2,189.09,0,1,1,0,0,0,0
1080,9,5,519.28,0,1,1,1,2,2,0
1081,8,1,29.99,0,1,2,1,1,1,0
1082,5,1,58.08,0,1,1,1,1,0,0
1083,2,6,926.7,1,0,0,1,0,0,0
1084,10,1,94.75,0,1,0,0,1,0,0
1085,1,4,432.97,1,1,0,0,2,2,0
1086,10,1,29.99,0,1,0,0,0,2,0
1087,4,2,110.36,1,0,2,1,1,2,0
1088,6,3,203.93,1,1,0,0,1,0,0
1089,10,1,42.94,1,0,0,0,1,2,0
1090,1,5,716.43,1,1,1,1,1,2,0
1091,3,1,52.47,0,1,1,1,0,0,0
1092,9,1,83.18,1,0,1,1,0,1,0
1093,5,3,349.03,1,0,2,0,1,1,0
1094,10,3,227.2,0,1,1,1,0,1,0
1095,2,3,219.61,1,0,1,1,1,1,0
1096,10,3,339.18,1,0,1,0,1,0,0
1097,9,5,679.25,0,1,1,1,2,2,0
1098,2,3,282.41,1,1,0,1,0,2,0
1099,2,3,236.67,0,1,0,0,1,1,0
1100,10,2,188.23,0,1,1,1,1,0,0
1101,4,4,377.77,1,0,1,0,1,0,0
1102,10,2,193.08,1,0,0,1,0,1,0
1103,11,2,114.32,1,0,0,1,0,2,0
1104,1,6,824.31,1,1,0,1,2,1,0
1105,10,3,287.09,0,1,0,0,1,2,0
1106,3,3,329.29,1,0,1,0,0,0,0
1107,6,1,62.29,1,0,0,0,1,2,0
1108,1,3,220.26,0,1,1,0,2,1,0
1109,10,3,283.89,0,1,0,0,0,1,0
1110,1,1,85.75,1,0,0,1,1,1,0
1111,10,1,69.34,1,0,1,1,1,2,0
1112,8,1,32.82,1,0,0,0,1,2,0
1113,3,1,72.18,1,0,2,1,1,1,0
1114,4,2,120.48,0,1,1,1,0,0,0
1115,4,1,29.99,0,1,1,0,1,2,0
1116,3,2,150.25,0,1,2,0,1,0,0
1117,10,2,127.15,0,1,0,0,1,0,0
1118,4,1,64.62,0,1,1,0,0,2,0
1119,7,1,74.35,1,0,0,0,1,0,0
1120,2,2,127.04,0,1,0,1,0,2,0
1121,2,2,143.39,0,1,2,1,1,1,0
1122,1,3,240.84,1,0,0,0,0,1,0
1123,2,1,36.05,1,0,0,1,0,2,0
1124,8,5,721.06,1,1,1,1,2,1,0
1125,1,2,167.36,1,0,1,1,0,0,0
1126,1,2,147.62,1,0,1,1,1,0,0
1127,3,1,50.58,0,1,0,0,1,1,0
1128,3,5,551.23,1,0,1,1,0,0,0
1129,6,1,29.99,0,1,1,1,0,2,0
1130,2,5,550.88,0,1,1,1,1,1,0
1131,5,2,183.39,1,0,0,0,1,1,0
1132,10,1,78.64,1,0,1,1,1,0,0
1133,6,1,82.23,0,1,1,1,1,2,0
1134,7,1,40.78,1,0,1,1,1,1,1
1135,2,1,53.16,0,1,0,1,1,0,0
1136,1,5,544.91,1,1,0,1,2,2,0
1137,8,1,63.18,0,1,1,1,1,1,0
1138,5,4,388.65,1,0,0,0,0,2,0
1139,9,3,316.33,1,0,0,0,2,2,0
1140,2,1,96.19,1,0,2,1,1,0,0
1141,10,1,29.99,0,1,2,1,0,2,0
1142,1,6,834.37,1,1,0,1,0,1,0
1143,5,7,1037.2,1,1,1,1,1,1,0
1144,7,3,262.08,0,1,1,0,2,0,0
1145,1,1,70.66,1,0,0,1,1,2,0
1146,10,1,50.8,1,0,1,1,1,1,0
1147,6,1,49.81,1,0,0,1,0,2,0
1148,3,1,29.99,1,0,0,0,1,2,0
1149,11,1,89.36,0,1,0,1,0,2,0
1150,1,5,518.05,0,1,2,1,1,0,0
1151,3,1,37.25,1,0,1,0,0,0,0
1152,12,1,29.99,1,0,1,0,0,0,0
1153,10,1,29.99,0,1,2,1,1,2,0
